YEAR,MONTH,DAY,STID,TMAX,TMIN,TAVG,AVGC
2000,4,27,ALV2,76.37,48.87,63.31,17.39
2000,4,28,ALV2,72.54,45.72,58.43,14.68
2000,4,29,ALV2,71.49,51.67,59.71,15.39
2000,4,30,ALV2,64.42,54.84,60.26,15.70
2000,5,1,ALV2,58.06,51.39,54.37,12.43
2000,5,2,ALV2,64.94,50.04,57.78,14.32
2000,5,3,ALV2,74.14,47.46,60.41,15.78
2000,5,4,ALV2,78.66,47.32,63.99,17.77
2000,5,5,ALV2,77.34,49.37,64.52,18.07
2000,5,6,ALV2,85.14,64.65,73.68,23.16
2000,5,7,ALV2,95.07,62.64,76.85,24.92
2000,5,8,ALV2,79.93,54.88,68.54,20.30
2000,5,9,ALV2,72.28,52.12,60.8,16.00
2000,5,10,ALV2,82.92,52.39,68.56,20.31
2000,5,11,ALV2,98.17,74.97,84.93,29.41
2000,5,12,ALV2,80.96,48.07,66.26,19.03
2000,5,13,ALV2,70.95,39.5,56.35,13.53
2000,5,14,ALV2,77.38,43.92,62.1,16.72
2000,5,15,ALV2,79.77,56.71,67.95,19.97
2000,5,16,ALV2,83.89,62.37,74.02,23.34
2000,5,17,ALV2,87.42,59.38,75.36,24.09
2000,5,18,ALV2,70.75,49.91,61.04,16.13
2000,5,19,ALV2,71.11,48.67,58.98,14.99
2000,5,20,ALV2,82.08,44.89,65.42,18.57
2000,5,21,ALV2,87.91,54.52,71.09,21.72
2000,5,22,ALV2,97.9,56.07,78.06,25.59
2000,5,23,ALV2,101.75,62.15,82.44,28.02
2000,5,24,ALV2,90.52,62.06,75.95,24.42
2000,5,25,ALV2,77.77,59.52,68.46,20.26
2000,5,26,ALV2,87.78,64.4,75.04,23.91
2000,5,27,ALV2,83.19,60.28,71.35,21.86
2000,5,28,ALV2,89.38,56.59,73.58,23.10
2000,5,29,ALV2,94.69,66.42,81.34,27.41
2000,5,30,ALV2,95.13,72.32,84.05,28.92
2000,5,31,ALV2,93.33,74.61,82.91,28.28
2000,6,1,ALV2,90.79,68.88,78.66,25.92
2000,6,2,ALV2,70.3,59.72,65.5,18.61
2000,6,3,ALV2,78.51,64.2,70.95,21.64
2000,6,4,ALV2,86.77,62.87,73.5,23.06
2000,6,5,ALV2,77.13,55.29,66.5,19.17
2000,6,6,ALV2,79.84,55.96,67.43,19.68
2000,6,7,ALV2,87.51,58.75,73.4,23.00
2000,6,8,ALV2,88.21,61.63,76.07,24.48
2000,6,9,ALV2,89.37,67.95,78.63,25.91
2000,6,10,ALV2,84.69,68,76.65,24.81
2000,6,11,ALV2,88.77,65.03,75.82,24.34
2000,6,12,ALV2,91.58,63.79,77.28,25.16
2000,6,13,ALV2,89.85,65.3,78.57,25.87
2000,6,14,ALV2,85.53,61.97,72.25,22.36
2000,6,15,ALV2,88.7,58.48,75.39,24.11
2000,6,16,ALV2,75.2,59.31,66.89,19.38
2000,6,17,ALV2,67.95,57.09,61.48,16.38
2000,6,18,ALV2,76.89,50.88,65.47,18.59
2000,6,19,ALV2,84.58,67.12,74.35,23.53
2000,6,20,ALV2,91.69,74.98,81.85,27.69
2000,6,21,ALV2,78.53,65.57,70.99,21.66
2000,6,22,ALV2,90.7,64.98,75.36,24.09
2000,6,23,ALV2,93.58,69.8,81.89,27.72
2000,6,24,ALV2,92.75,66.69,79.22,26.23
2000,6,25,ALV2,87.42,67.53,76.79,24.88
2000,6,26,ALV2,80.37,66.79,72.07,22.26
2000,6,27,ALV2,73.24,64.8,69.18,20.66
2000,6,28,ALV2,79.56,64.81,70.29,21.27
2000,6,29,ALV2,81,60.1,71.68,22.04
2000,6,30,ALV2,90.21,64.74,77.11,25.06
2000,7,1,ALV2,88.09,69.75,77.96,25.53
2000,7,2,ALV2,90.9,70.47,79.92,26.62
2000,7,3,ALV2,92.77,72.18,81.41,27.45
2000,7,4,ALV2,95,74.03,84.07,28.93
2000,7,5,ALV2,94.77,72.5,83.21,28.45
2000,7,6,ALV2,96.03,69.39,82.54,28.08
2000,7,7,ALV2,95.29,67.24,82.23,27.91
2000,7,8,ALV2,97,70.11,84.44,29.13
2000,7,9,ALV2,98.33,75.69,86.73,30.41
2000,7,10,ALV2,100.56,76.84,87.16,30.64
2000,7,11,ALV2,98.98,71.83,85.39,29.66
2000,7,12,ALV2,94.78,73.74,81.14,27.30
2000,7,13,ALV2,98.31,66.92,81.78,27.66
2000,7,14,ALV2,100.2,62.04,82.44,28.02
2000,7,15,ALV2,101.28,63.77,84.5,29.17
2000,7,16,ALV2,104.59,71.78,86.89,30.49
2000,7,17,ALV2,98.96,71.91,83.02,28.34
2000,7,18,ALV2,99.77,69.93,85.33,29.63
2000,7,19,ALV2,99.46,72.79,84.41,29.12
2000,7,20,ALV2,95,67.46,80.32,26.84
2000,7,21,ALV2,83.66,62.87,73.4,23.00
2000,7,22,ALV2,83.23,61.79,72.98,22.77
2000,7,23,ALV2,82.26,63.3,71.39,21.88
2000,7,24,ALV2,90.03,62.82,76.79,24.88
2000,7,25,ALV2,90.19,67.14,77.68,25.38
2000,7,26,ALV2,97.86,67.26,81.76,27.64
2000,7,27,ALV2,93.13,71.28,79.28,26.27
2000,7,28,ALV2,93.58,67.96,78.44,25.80
2000,7,29,ALV2,87.62,66.47,75.47,24.15
2000,7,30,ALV2,85.6,64.08,74.35,23.53
2000,7,31,ALV2,90.88,60.84,76.07,24.48
2000,8,1,ALV2,92.86,62.4,78.17,25.65
2000,8,2,ALV2,97.45,63.57,81.33,27.41
2000,8,3,ALV2,101.07,67.86,82.72,28.18
2000,8,4,ALV2,104.7,70.68,87.47,30.82
2000,8,5,ALV2,104.18,80.76,91.63,33.13
2000,8,6,ALV2,102.13,73.72,88.5,31.39
2000,8,7,ALV2,103.42,75.92,85.68,29.82
2000,8,8,ALV2,104.92,76.89,89.92,32.18
2000,8,9,ALV2,103.14,73.83,89.35,31.86
2000,8,10,ALV2,100.29,73.38,86.3,30.17
2000,8,11,ALV2,103.39,68.95,88.04,31.13
2000,8,12,ALV2,105.24,73.15,88.78,31.54
2000,8,13,ALV2,106.32,76.73,91.09,32.83
2000,8,14,ALV2,103.05,76.87,89.17,31.76
2000,8,15,ALV2,103.91,67.69,87.62,30.90
2000,8,16,ALV2,102.49,71.76,87.94,31.08
2000,8,17,ALV2,99.18,72.66,85.72,29.84
2000,8,18,ALV2,82.49,64.38,72.38,22.43
2000,8,19,ALV2,104.32,66.74,83.74,28.74
2000,8,20,ALV2,103.64,80.19,89.64,32.02
2000,8,21,ALV2,101.98,67.48,85.35,29.64
2000,8,22,ALV2,100.98,71.83,86.74,30.41
2000,8,23,ALV2,101.08,75.43,87.21,30.67
2000,8,24,ALV2,103.86,75.09,89.02,31.68
2000,8,25,ALV2,104.83,74.73,89.1,31.72
2000,8,26,ALV2,107.19,78.17,91.32,32.96
2000,8,27,ALV2,106.7,77.14,91.18,32.88
2000,8,28,ALV2,104.04,77.45,89.57,31.98
2000,8,29,ALV2,104.34,69.48,87.93,31.07
2000,8,30,ALV2,102.9,72.61,88.06,31.14
2000,8,31,ALV2,103.05,74.37,86.54,30.30
2000,9,1,ALV2,106.21,62.87,86.2,30.11
2000,9,2,ALV2,107.74,71.96,89.66,32.03
2000,9,3,ALV2,109.67,72,90.89,32.72
2000,9,4,ALV2,108.16,73.13,91.03,32.79
2000,9,5,ALV2,97.92,73.6,84.88,29.38
2000,9,6,ALV2,96.96,64.58,81.55,27.53
2000,9,7,ALV2,96.13,61.74,80.33,26.85
2000,9,8,ALV2,95.97,63.68,80.91,27.17
2000,9,9,ALV2,96.98,69.3,82.95,28.31
2000,9,10,ALV2,105.3,76.95,89.25,31.81
2000,9,11,ALV2,108.28,77.11,90.68,32.60
2000,9,12,ALV2,91.08,67.03,79.01,26.12
2000,9,13,ALV2,97.84,66.49,83.25,28.47
2000,9,14,ALV2,95.49,68.07,81.69,27.61
2000,9,15,ALV2,87.33,55.33,71.78,22.10
2000,9,16,ALV2,90.81,53.01,72.76,22.64
2000,9,17,ALV2,94.3,54.61,74.96,23.87
2000,9,18,ALV2,97.45,56.97,79.12,26.18
2000,9,19,ALV2,101.25,68.54,83.63,28.68
2000,9,20,ALV2,75.07,47.98,65.05,18.36
2000,9,21,ALV2,82.27,40.79,64.82,18.23
2000,9,22,ALV2,96.89,66.07,82.89,28.27
2000,9,23,ALV2,65.88,50.7,54.72,12.62
2000,9,24,ALV2,53.49,41.77,49.66,9.81
2000,9,25,ALV2,67.41,36.75,50.71,10.39
2000,9,26,ALV2,79.43,34.03,57.17,13.98
2000,9,27,ALV2,87.53,43.67,66.26,19.03
2000,9,28,ALV2,88.21,42.69,67.01,19.45
2000,9,29,ALV2,87.17,46.62,69.92,21.07
2000,9,30,ALV2,92.48,62.26,75.24,24.02
2000,10,1,ALV2,95.04,59.02,77.74,25.41
2000,10,2,ALV2,93.76,57.43,77.38,25.21
2000,10,3,ALV2,96.85,52.02,74.83,23.79
2000,10,4,ALV2,73.29,56.5,64.75,18.19
2000,10,5,ALV2,61.38,45.78,56.07,13.37
2000,10,6,ALV2,46.96,36.92,42.28,5.71
2000,10,7,ALV2,53.47,36.36,44.34,6.86
2000,10,8,ALV2,50.22,28.41,39.42,4.12
2000,10,9,ALV2,58.78,24.93,41.31,5.17
2000,10,10,ALV2,64.18,30.7,49.72,9.84
2000,10,11,ALV2,73.17,42,58.33,14.63
2000,10,12,ALV2,78.48,57.83,68.63,20.35
2000,10,13,ALV2,75.67,63.75,69.65,20.92
2000,10,14,ALV2,80.89,60.24,69.03,20.57
2000,10,15,ALV2,66.27,57.09,61.19,16.22
2000,10,16,ALV2,72.45,53.67,62.6,17.00
2000,10,17,ALV2,78.67,47.98,62.25,16.81
2000,10,18,ALV2,81.14,52.88,64.53,18.07
2000,10,19,ALV2,79.56,50.86,64.58,18.10
2000,10,20,ALV2,76.59,53.01,63.23,17.35
2000,10,21,ALV2,67.32,59.7,61.97,16.65
2000,10,22,ALV2,71.06,59.36,65.15,18.42
2000,10,23,ALV2,71.65,59.25,65.69,18.72
2000,10,24,ALV2,75.72,60.53,67.75,19.86
2000,10,25,ALV2,65.26,58.6,62.04,16.69
2000,10,26,ALV2,73.36,58.46,65.3,18.50
2000,10,27,ALV2,68.65,61.11,64.52,18.07
2000,10,28,ALV2,79.02,56.97,66.61,19.23
2000,10,29,ALV2,75,53.19,62.54,16.97
2000,10,30,ALV2,78.64,46.72,63.25,17.36
2000,10,31,ALV2,74.48,62.1,67.41,19.67
2000,11,1,ALV2,72.37,44.76,60.05,15.58
2000,11,2,ALV2,64.65,39.06,52.12,11.18
2000,11,3,ALV2,55.98,46.53,50.81,10.45
2000,11,4,ALV2,55.67,48.58,52.15,11.19
2000,11,5,ALV2,63.23,54.03,58.93,14.96
2000,11,6,ALV2,59.94,31.74,42.99,6.11
2000,11,7,ALV2,40.33,27.8,35.07,1.71
2000,11,8,ALV2,42.14,29.71,36.54,2.52
2000,11,9,ALV2,45.86,27.04,34.35,1.31
2000,11,10,ALV2,47.26,27.52,35.97,2.21
2000,11,11,ALV2,46.8,32.68,38.63,3.68
2000,11,12,ALV2,40.45,23.8,30.67,-0.74
2000,11,13,ALV2,46.9,19.01,30.81,-0.66
2000,11,14,ALV2,53.1,18.48,33.93,1.07
2000,11,15,ALV2,56.97,30.55,42.98,6.10
2000,11,16,ALV2,42.96,21.69,31.36,-0.36
2000,11,17,ALV2,44.25,16.07,30.54,-0.81
2000,11,18,ALV2,46.6,21.82,32.64,0.36
2000,11,19,ALV2,55.65,24.75,37.7,3.17
2000,11,20,ALV2,47.25,24.3,34.9,1.61
2000,11,21,ALV2,64.96,20.5,40.9,4.94
2000,11,22,ALV2,46.8,25.43,37.3,2.94
2000,11,23,ALV2,45.18,39.03,42.92,6.07
2000,11,24,ALV2,49.01,38.11,43.18,6.21
2000,11,25,ALV2,52.88,25.92,38.11,3.39
2000,11,26,ALV2,61.38,24.98,41.06,5.03
2000,11,27,ALV2,57.88,27.08,39.94,4.41
2000,11,28,ALV2,63.36,24.81,40.07,4.48
2000,11,29,ALV2,55.4,24.8,37.97,3.32
2000,11,30,ALV2,58.68,24.01,41.21,5.12
2000,12,1,ALV2,43.56,32.86,37.04,2.80
2000,12,2,ALV2,34.33,26.14,32.74,0.41
2000,12,3,ALV2,40.52,18.78,31,-0.56
2000,12,4,ALV2,54.14,22.8,36.46,2.48
2000,12,5,ALV2,45.3,20.78,34.83,1.57
2000,12,6,ALV2,48.49,27.42,36.3,2.39
2000,12,7,ALV2,62.51,27.69,44.07,6.71
2000,12,8,ALV2,47.71,25.81,38.97,3.87
2000,12,9,ALV2,56.77,25.62,39.9,4.39
2000,12,10,ALV2,37.16,18.78,28.09,-2.17
2000,12,11,ALV2,19,7.88,13.57,-10.24
2000,12,12,ALV2,16.39,7.14,12.29,-10.95
2000,12,13,ALV2,25.14,3.79,17.36,-8.13
2000,12,14,ALV2,25.16,0.97,12.84,-10.64
2000,12,15,ALV2,44.08,17.84,33.11,0.62
2000,12,16,ALV2,39.46,16.36,27.35,-2.58
2000,12,17,ALV2,41.4,12.51,25.62,-3.54
2000,12,18,ALV2,46.72,20.93,36.61,2.56
2000,12,19,ALV2,41.91,13.37,26.59,-3.01
2000,12,20,ALV2,43.12,18.76,29.73,-1.26
2000,12,21,ALV2,34.42,15.62,23.13,-4.93
2000,12,22,ALV2,43.66,14.85,27.41,-2.55
2000,12,23,ALV2,42.57,15.55,28.06,-2.19
2000,12,24,ALV2,25.16,11.44,19.05,-7.19
2000,12,25,ALV2,18.72,16.32,17.53,-8.04
2000,12,26,ALV2,25.51,16.75,20.68,-6.29
2000,12,27,ALV2,40.67,19.5,26.89,-2.84
2000,12,28,ALV2,48.63,17.49,30.98,-0.57
2000,12,29,ALV2,40.83,18.69,31.67,-0.18
2000,12,30,ALV2,29.67,16.93,23.31,-4.83
2000,12,31,ALV2,24.38,18.5,21.27,-5.96
2001,1,1,ALV2,23.86,18.11,20.68,-6.29
2001,1,2,ALV2,32.49,13.68,20.62,-6.32
2001,1,3,ALV2,50.13,10.89,31.17,-0.46
2001,1,4,ALV2,61.57,31.22,41.84,5.47
2001,1,5,ALV2,59.05,28.66,40.34,4.63
2001,1,6,ALV2,56.28,31.72,41.03,5.02
2001,1,7,ALV2,51.89,27.26,38.57,3.65
2001,1,8,ALV2,51.37,24.12,34.35,1.31
2001,1,9,ALV2,48.45,25.95,35.17,1.76
2001,1,10,ALV2,47.26,29.96,38.78,3.77
2001,1,11,ALV2,57.97,33.3,42.05,5.58
2001,1,12,ALV2,56.12,28.34,41.21,5.12
2001,1,13,ALV2,58.78,35.5,43.67,6.48
2001,1,14,ALV2,52.84,28.66,38.3,3.50
2001,1,15,ALV2,50.32,21.7,34.79,1.55
2001,1,16,ALV2,34.44,28.23,30.64,-0.76
2001,1,17,ALV2,31.65,20.53,27.64,-2.42
2001,1,18,ALV2,40.58,17.53,27.01,-2.77
2001,1,19,ALV2,30.06,11.32,23.34,-4.81
2001,1,20,ALV2,40.79,8.28,24.46,-4.19
2001,1,21,ALV2,48.04,21.16,31.74,-0.14
2001,1,22,ALV2,57.56,18.24,35.98,2.21
2001,1,23,ALV2,45.6,31.88,36.68,2.60
2001,1,24,ALV2,51.3,22.54,35.7,2.06
2001,1,25,ALV2,50.85,18.87,35.15,1.75
2001,1,26,ALV2,53.92,26.4,41.14,5.08
2001,1,27,ALV2,32.68,21.74,26.82,-2.88
2001,1,28,ALV2,32.69,29.04,31.53,-0.26
2001,1,29,ALV2,34.16,29.23,31.76,-0.13
2001,1,30,ALV2,49.53,32.72,38.94,3.86
2001,1,31,ALV2,49.01,26.02,37,2.78
2001,2,1,ALV2,43.46,22.22,31.12,-0.49
2001,2,2,ALV2,54.68,18.33,34.43,1.35
2001,2,3,ALV2,56.28,29.41,40.6,4.78
2001,2,4,ALV2,54.86,29.46,42.05,5.58
2001,2,5,ALV2,67.46,26.45,44.92,7.18
2001,2,6,ALV2,53.62,32.7,41.18,5.10
2001,2,7,ALV2,68.11,27.04,46.69,8.16
2001,2,8,ALV2,60.06,27.82,40.98,4.99
2001,2,9,ALV2,27.2,11.88,20.41,-6.44
2001,2,10,ALV2,25.68,9.75,19.12,-7.16
2001,2,11,ALV2,46.06,20.49,32.74,0.41
2001,2,12,ALV2,-996,-996,-996,-571.11
2001,2,13,ALV2,53.4,41.24,46.67,8.15
2001,2,14,ALV2,53.1,21,32.81,0.45
2001,2,15,ALV2,32.14,21.06,26.48,-3.07
2001,2,16,ALV2,32.26,20.61,27.18,-2.68
2001,2,17,ALV2,32.8,16.29,24,-4.44
2001,2,18,ALV2,51.26,21.35,35.16,1.76
2001,2,19,ALV2,66.31,32.2,47.39,8.55
2001,2,20,ALV2,48.24,32.19,39.49,4.16
2001,2,21,ALV2,33.89,23.68,28.67,-1.85
2001,2,22,ALV2,49.75,22.41,35.5,1.94
2001,2,23,ALV2,44.81,35.99,39.16,3.98
2001,2,24,ALV2,62.58,36.41,48.51,9.17
2001,2,25,ALV2,50.07,28.06,39.19,3.99
2001,2,26,ALV2,62.35,33.66,45.07,7.26
2001,2,27,ALV2,38.71,20.87,28.45,-1.97
2001,2,28,ALV2,25.4,19.27,21.86,-5.63
2001,3,1,ALV2,50.86,25.39,35.21,1.78
2001,3,2,ALV2,53.31,31.76,40.36,4.64
2001,3,3,ALV2,54.41,33.43,42.23,5.68
2001,3,4,ALV2,55.65,27.54,39.62,4.23
2001,3,5,ALV2,49.35,23.93,35.12,1.73
2001,3,6,ALV2,51.33,30.83,39.82,4.34
2001,3,7,ALV2,52.72,33,42.43,5.79
2001,3,8,ALV2,51.39,33.23,41.4,5.22
2001,3,9,ALV2,66,28.1,47.22,8.46
2001,3,10,ALV2,65.66,44.29,54.25,12.36
2001,3,11,ALV2,51.67,39.21,43.88,6.60
2001,3,12,ALV2,60.48,31.81,45.13,7.29
2001,3,13,ALV2,72.32,34.05,52.29,11.27
2001,3,14,ALV2,74.43,39.72,56,13.33
2001,3,15,ALV2,50.23,32.52,39.83,4.35
2001,3,16,ALV2,48.92,29.89,38.01,3.34
2001,3,17,ALV2,50.97,27.23,39.72,4.29
2001,3,18,ALV2,42.96,38.19,40.18,4.54
2001,3,19,ALV2,50.94,35.32,42.31,5.73
2001,3,20,ALV2,65.37,29.08,48.01,8.89
2001,3,21,ALV2,77.74,40.13,57.3,14.06
2001,3,22,ALV2,68.92,43.77,55.28,12.93
2001,3,23,ALV2,61.39,36.91,49.82,9.90
2001,3,24,ALV2,44.93,32.53,38.16,3.42
2001,3,25,ALV2,40.52,35.16,37.77,3.21
2001,3,26,ALV2,39.33,32.31,36.36,2.42
2001,3,27,ALV2,42.83,36.25,37.9,3.28
2001,3,28,ALV2,48.7,36.64,41.49,5.27
2001,3,29,ALV2,57.61,34.77,44.82,7.12
2001,3,30,ALV2,65.41,32.19,49.52,9.73
2001,3,31,ALV2,59.47,39.2,48.53,9.18
2001,4,1,ALV2,66.61,36.8,52.78,11.54
2001,4,2,ALV2,80.69,55.2,66.98,19.43
2001,4,3,ALV2,77.79,54.09,64.06,17.81
2001,4,4,ALV2,71.17,54.18,60.16,15.64
2001,4,5,ALV2,79.79,55.69,68.86,20.48
2001,4,6,ALV2,74.14,57.04,68.8,20.44
2001,4,7,ALV2,78.33,51.46,65.2,18.44
2001,4,8,ALV2,80.51,59.36,70.97,21.65
2001,4,9,ALV2,73.94,48.43,63.8,17.67
2001,4,10,ALV2,73.96,57.58,68.81,20.45
2001,4,11,ALV2,72.19,41.91,57.23,14.02
2001,4,12,ALV2,63.93,35.33,51.03,10.57
2001,4,13,ALV2,79.14,40.27,58.93,14.96
2001,4,14,ALV2,75.7,45.84,61.49,16.38
2001,4,15,ALV2,68.18,46.63,57.4,14.11
2001,4,16,ALV2,54.72,35.32,46.96,8.31
2001,4,17,ALV2,55.9,29.85,43.35,6.31
2001,4,18,ALV2,68.7,34.5,53.04,11.69
2001,4,19,ALV2,80.08,54.1,66.76,19.31
2001,4,20,ALV2,84.6,60.98,72.97,22.76
2001,4,21,ALV2,83.37,60.15,71.79,22.11
2001,4,22,ALV2,78.28,49.66,67.82,19.90
2001,4,23,ALV2,69.57,38.66,53.58,11.99
2001,4,24,ALV2,75.97,36.44,57.52,14.18
2001,4,25,ALV2,78.3,43.11,62.42,16.90
2001,4,26,ALV2,87.15,47.91,69.52,20.84
2001,4,27,ALV2,84.18,55.74,70.46,21.37
2001,4,28,ALV2,79.66,50.05,65.13,18.41
2001,4,29,ALV2,80.6,50.49,67.42,19.68
2001,4,30,ALV2,80.51,60.71,69.11,20.62
2001,5,1,ALV2,88.03,59.36,73.98,23.32
2001,5,2,ALV2,87.73,63,74.77,23.76
2001,5,3,ALV2,72.63,57.52,63.09,17.27
2001,5,4,ALV2,68.52,59.67,64.73,18.18
2001,5,5,ALV2,75.88,51.71,64.42,18.01
2001,5,6,ALV2,79.75,56.48,67.4,19.67
2001,5,7,ALV2,71.87,49.57,59.89,15.49
2001,5,8,ALV2,78.57,45.7,62.37,16.87
2001,5,9,ALV2,86.23,58.01,73.08,22.82
2001,5,10,ALV2,87.08,63.57,75.14,23.97
2001,5,11,ALV2,77.38,59.94,69.69,20.94
2001,5,12,ALV2,82.27,56.71,69.73,20.96
2001,5,13,ALV2,86.52,57.78,72.29,22.38
2001,5,14,ALV2,88.18,64.58,76.38,24.66
2001,5,15,ALV2,90.28,68.68,78.87,26.04
2001,5,16,ALV2,92.8,61.16,77.8,25.44
2001,5,17,ALV2,83.75,63.46,73.4,23.00
2001,5,18,ALV2,82.06,60.96,70.44,21.36
2001,5,19,ALV2,73.11,61.36,67.74,19.86
2001,5,20,ALV2,80.92,58.66,70.03,21.13
2001,5,21,ALV2,67.62,44.23,55.89,13.27
2001,5,22,ALV2,81.75,42.76,62.26,16.81
2001,5,23,ALV2,85.64,47.95,67.22,19.57
2001,5,24,ALV2,74.89,42.1,58.58,14.77
2001,5,25,ALV2,73.8,42.34,59.19,15.11
2001,5,26,ALV2,82.22,45.24,65.64,18.69
2001,5,27,ALV2,90.19,56.17,71.54,21.97
2001,5,28,ALV2,81.61,57.29,69.64,20.91
2001,5,29,ALV2,78.3,60.53,68.87,20.48
2001,5,30,ALV2,82.63,58.06,69.91,21.06
2001,5,31,ALV2,73.89,55.42,64.66,18.14
2001,6,1,ALV2,85.44,51.42,70.75,21.53
2001,6,2,ALV2,80.31,57.76,70.05,21.14
2001,6,3,ALV2,95.25,61.63,77.21,25.12
2001,6,4,ALV2,92.41,71.55,82.04,27.80
2001,6,5,ALV2,88,64.85,75.36,24.09
2001,6,6,ALV2,89.62,65.66,76.36,24.64
2001,6,7,ALV2,90.28,66.56,78.21,25.67
2001,6,8,ALV2,81.48,63.05,72.29,22.38
2001,6,9,ALV2,90.21,57.74,74.52,23.62
2001,6,10,ALV2,96.53,66.96,82.25,27.92
2001,6,11,ALV2,98.49,66.9,83.68,28.71
2001,6,12,ALV2,97.99,68.68,84.34,29.08
2001,6,13,ALV2,97.03,74.57,85.09,29.49
2001,6,14,ALV2,85.5,55.69,74.46,23.59
2001,6,15,ALV2,91.08,51.4,73.55,23.08
2001,6,16,ALV2,98.02,66.15,80.4,26.89
2001,6,17,ALV2,95.74,67.05,82.23,27.91
2001,6,18,ALV2,95.13,72.61,82.96,28.31
2001,6,19,ALV2,95.38,69.91,82.85,28.25
2001,6,20,ALV2,91.27,63.57,74.72,23.73
2001,6,21,ALV2,81.05,60.24,71.5,21.94
2001,6,22,ALV2,88.5,55.45,73.61,23.12
2001,6,23,ALV2,93.99,61.75,78.58,25.88
2001,6,24,ALV2,92.39,66.29,79.95,26.64
2001,6,25,ALV2,93.99,67.28,80.91,27.17
2001,6,26,ALV2,94.53,64.63,80.86,27.14
2001,6,27,ALV2,91.47,67.86,80.09,26.72
2001,6,28,ALV2,88.9,68.85,79.48,26.38
2001,6,29,ALV2,96.94,64.04,80.76,27.09
2001,6,30,ALV2,90.55,71.02,80.8,27.11
2001,7,1,ALV2,93.87,67.14,80.73,27.07
2001,7,2,ALV2,93.78,65.12,81.08,27.27
2001,7,3,ALV2,98.67,71.55,85.12,29.51
2001,7,4,ALV2,104.67,71.29,88.94,31.63
2001,7,5,ALV2,102.18,75.38,88.27,31.26
2001,7,6,ALV2,105.75,75.58,91.75,33.19
2001,7,7,ALV2,105.6,80.37,92.21,33.45
2001,7,8,ALV2,105.71,77.16,91.36,32.98
2001,7,9,ALV2,105.58,77,91.64,33.13
2001,7,10,ALV2,106.18,71.92,90.3,32.39
2001,7,11,ALV2,109.27,75,93.45,34.14
2001,7,12,ALV2,102.2,77.67,91.83,33.24
2001,7,13,ALV2,86.54,72.91,79.72,26.51
2001,7,14,ALV2,90.48,69.58,79.09,26.16
2001,7,15,ALV2,97.72,71.02,82.72,28.18
2001,7,16,ALV2,103.3,69.58,85.09,29.49
2001,7,17,ALV2,106.16,76.46,90.12,32.29
2001,7,18,ALV2,105.21,80.78,92.75,33.75
2001,7,19,ALV2,105.15,80.19,92.21,33.45
2001,7,20,ALV2,104.32,75.36,90.87,32.71
2001,7,21,ALV2,107.65,75.7,92.78,33.77
2001,7,22,ALV2,109.24,77.2,94,34.44
2001,7,23,ALV2,109.02,80.2,95.13,35.07
2001,7,24,ALV2,106.16,80.62,93.7,34.28
2001,7,25,ALV2,106.77,80.64,93.35,34.08
2001,7,26,ALV2,100.81,77.09,85.14,29.52
2001,7,27,ALV2,102.24,74.34,88.03,31.13
2001,7,28,ALV2,101.61,72.54,84.87,29.37
2001,7,29,ALV2,106.03,74.34,90.03,32.24
2001,7,30,ALV2,108.21,78.35,93.92,34.40
2001,7,31,ALV2,104.2,76.73,91.31,32.95
2001,8,1,ALV2,105.82,80.02,92.55,33.64
2001,8,2,ALV2,104.56,73.9,90.65,32.58
2001,8,3,ALV2,101.86,75.11,89.03,31.68
2001,8,4,ALV2,103.17,71.44,88.57,31.43
2001,8,5,ALV2,104.88,72.82,90.47,32.48
2001,8,6,ALV2,104.11,70.34,89.02,31.68
2001,8,7,ALV2,100.56,71.22,86.35,30.19
2001,8,8,ALV2,101.37,72,88.42,31.34
2001,8,9,ALV2,104.68,77.49,87.81,31.01
2001,8,10,ALV2,87.78,72.5,78.76,25.98
2001,8,11,ALV2,80.38,66.76,73.26,22.92
2001,8,12,ALV2,93.34,66.42,79.38,26.32
2001,8,13,ALV2,95.22,68.77,82.24,27.91
2001,8,14,ALV2,97.99,64.62,83.15,28.42
2001,8,15,ALV2,93.49,71.65,81.77,27.65
2001,8,16,ALV2,95.86,64.29,81.83,27.68
2001,8,17,ALV2,94.44,69.96,79.96,26.64
2001,8,18,ALV2,100.83,64.67,82.78,28.21
2001,8,19,ALV2,99.12,64.96,81.99,27.77
2001,8,20,ALV2,107.6,67.17,87.84,31.02
2001,8,21,ALV2,102.06,77.54,89.65,32.03
2001,8,22,ALV2,101.88,80.53,89.37,31.87
2001,8,23,ALV2,98.51,75.18,83.12,28.40
2001,8,24,ALV2,99.63,70.16,84.08,28.93
2001,8,25,ALV2,97.27,71.33,85.51,29.73
2001,8,26,ALV2,90.1,68.2,78.96,26.09
2001,8,27,ALV2,95.9,61.97,79.7,26.50
2001,8,28,ALV2,97.56,64.85,81.5,27.50
2001,8,29,ALV2,91.22,65.75,79.85,26.58
2001,8,30,ALV2,94.8,65.77,81.11,27.28
2001,8,31,ALV2,86.59,64.63,74.58,23.66
2001,9,1,ALV2,90.81,63.86,76.77,24.87
2001,9,2,ALV2,95.77,64.6,80.89,27.16
2001,9,3,ALV2,89.47,68.47,77.47,25.26
2001,9,4,ALV2,93.79,65.57,78.93,26.07
2001,9,5,ALV2,89.71,68.81,75.71,24.28
2001,9,6,ALV2,90.01,68.13,78.56,25.87
